"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"FKBP11",3.87506751131695e-111,0.519015017516594,0.357,0.194,1.01914275547636e-106,"3","FKBP11"
"IGJ1",0,1.68121486065965,0.543,0.24,0,"4","IGJ"
"GAS5",0,1.40595315919138,0.51,0.2,0,"4","GAS5"
"C17orf76-AS1",0,1.34130817364975,0.508,0.211,0,"4","C17orf76-AS1"
"IGHA11",1.83798583247367e-237,1.17478606910302,0.837,0.673,4.83390273940575e-233,"4","IGHA1"
"CCR71",0,1.16664062903326,0.632,0.188,0,"4","CCR7"
"RPS21",0,1.09400004761684,0.999,0.89,0,"4","RPS21"
"RPL391",0,1.04509262154805,1,0.858,0,"4","RPL39"
"RPS27",0,1.04165315732596,1,0.999,0,"4","RPS27"
"RPL38",0,1.01132245906,0.999,0.9,0,"4","RPL38"
"RPL34",0,0.983910518626351,1,0.983,0,"4","RPL34"
"RPS291",0,0.9724639588488,1,0.965,0,"4","RPS29"
"SNHG6",3.14586965481549e-271,0.969062028148652,0.375,0.128,8.27363719216473e-267,"4","SNHG6"
"RPL37A",0,0.968791202208552,0.999,0.94,0,"4","RPL37A"
"RPS28",0,0.967061252637217,1,0.985,0,"4","RPS28"
"RPL37",0,0.965274118453466,1,0.946,0,"4","RPL37"
"RPS4Y1",2.79364544858769e-198,0.949920245219583,0.53,0.289,7.34728752978562e-194,"4","RPS4Y1"
"KLF2",0,0.924017232289017,0.404,0.125,0,"4","KLF2"
"RPS13",0,0.890883097231088,1,0.985,0,"4","RPS13"
"RPS12",0,0.886200570631109,1,0.996,0,"4","RPS12"
"SELL1",0,0.882598838486817,0.471,0.153,0,"4","SELL"
"ANXA1",0,2.15519550621291,0.933,0.502,0,"5","ANXA1"
"LMNA",0,1.96090098112542,0.593,0.277,0,"5","LMNA"
"CCL52",0,1.6896517646372,0.69,0.285,0,"5","CCL5"
"RGCC",0,1.65991620273669,0.732,0.478,0,"5","RGCC"
"FOSB",0,1.53166437127077,0.743,0.403,0,"5","FOSB"
"FOS",0,1.44694766260531,0.921,0.688,0,"5","FOS"
"JUN",2.54968257274548e-237,1.33975151980665,0.791,0.63,6.7056651663206e-233,"5","JUN"
"MYADM",0,1.26743882761959,0.528,0.239,0,"5","MYADM"
"CD69",3.38216769378127e-115,1.22975602106373,0.752,0.635,8.89510103464475e-111,"5","CD69"
"ZFP36",8.94821360036651e-305,1.07672240109829,0.857,0.638,2.35338017689639e-300,"5","ZFP36"
"GADD45B",6.41029023264133e-126,1.04360075301667,0.395,0.219,1.68590633118467e-121,"5","GADD45B"
"TUBA1A",1.71642169482208e-149,1.00120037658537,0.533,0.337,4.51418905738206e-145,"5","TUBA1A"
"EGR1",3.27977040233e-112,0.986071378499287,0.184,0.068,8.62579615812789e-108,"5","EGR1"
"RGS21",7.80565644495054e-103,0.925924805749765,0.452,0.281,2.05288764502199e-98,"5","RGS2"
"KLF6",7.26770414698647e-202,0.922721756424631,0.853,0.703,1.91140619065744e-197,"5","KLF6"
"DNAJA1",1.83599655757133e-129,0.908785135707411,0.584,0.411,4.82867094641259e-125,"5","DNAJA1"
"NEU1",8.27569447743711e-156,0.908485064937326,0.266,0.103,2.17650764756596e-151,"5","NEU1"
"TSC22D3",7.08357247578943e-231,0.851264769122313,0.917,0.811,1.86297956113262e-226,"5","TSC22D3"
"IER2",2.11910133708647e-73,0.849701597822421,0.51,0.382,5.57323651653742e-69,"5","IER2"
"VIM1",2.85500538319142e-160,0.843106092353006,0.828,0.717,7.50866415779343e-156,"5","VIM"
"FTH1",0,1.89293581639113,1,0.989,0,"6","FTH1"
"RGCC1",1.46535929066284e-64,0.963598309844446,0.681,0.497,3.85389493444328e-60,"6","RGCC"
"TMEM661",3.21749644066828e-14,0.708712122381046,0.345,0.271,8.46201563895758e-10,"6","TMEM66"
"ANXA11",1.24258523013616e-81,0.705109377170825,0.769,0.537,3.26799915525809e-77,"6","ANXA1"
"SELK1",1.92770148752681e-51,0.665624605877343,0.696,0.55,5.0698549121955e-47,"6","SELK"
"DUSP21",1.41640943877675e-24,0.661271377013264,0.493,0.375,3.72515682398286e-20,"6","DUSP2"
"ZFP361",1.02592093104772e-64,0.648304217588352,0.815,0.654,2.6981720486555e-60,"6","ZFP36"
"AC009501.41",7.8458824840405e-36,0.643234601827298,0.182,0.081,2.06346709330265e-31,"6","AC009501.4"
"CREM",4.62477021838318e-55,0.64077364919829,0.768,0.598,1.21631456743478e-50,"6","CREM"
"CCL53",1.28309924186516e-30,0.626735473897609,0.468,0.321,3.37455100610537e-26,"6","CCL5"
"YPEL51",1.5749046649381e-50,0.607491273846361,0.727,0.552,4.1419992687872e-46,"6","YPEL5"
"PABPC1",1.16825653470206e-45,0.548825720372811,0.89,0.851,3.07251468626643e-41,"6","PABPC1"
"FAM177A1",9.92922039937363e-31,0.538936470250835,0.495,0.359,2.61138496503526e-26,"6","FAM177A1"
"IL17A",0,3.83145741833414,0.428,0.012,0,"7","IL17A"
"CCL20",0,3.03834308555323,0.603,0.137,0,"7","CCL20"
"IL22",0,2.8238262133481,0.259,0.017,0,"7","IL22"
"CD691",1.37592082468553e-121,1.23251283829339,0.87,0.639,3.61867176892294e-117,"7","CD69"
"AC092580.42",2.40999302720705e-115,1.11971076853003,0.447,0.171,6.33828166155455e-111,"7","AC092580.4"
"ID23",1.41016744677979e-112,1.05199541688622,0.768,0.467,3.70874038503085e-108,"7","ID2"
"IL4I11",8.6246237561939e-140,1.03171545819005,0.265,0.062,2.268276047879e-135,"7","IL4I1"
"ANKRD281",2.13655723964478e-112,1.02634365996345,0.397,0.143,5.61914554026578e-108,"7","ANKRD28"
"ZFP36L1",7.83479898971889e-50,0.920122853059279,0.515,0.328,2.06055213429607e-45,"7","ZFP36L1"
"TNFSF13B",1.41869221012519e-72,0.871861771517547,0.262,0.093,3.73116051262924e-68,"7","TNFSF13B"
"ATF3",2.05926673490814e-45,0.858266056658221,0.181,0.067,5.41587151280842e-41,"7","ATF3"
"PHLDA12",3.93923207515475e-35,0.845795420774178,0.41,0.252,1.0360180357657e-30,"7","PHLDA1"
"RGS22",6.30873764126509e-35,0.824217011573688,0.452,0.293,1.65919799965272e-30,"7","RGS2"
"RORA",3.47851853375925e-55,0.815355791900166,0.607,0.405,9.14850374378683e-51,"7","RORA"
"TMIGD21",1.51031706164794e-75,0.805509137726128,0.243,0.079,3.97213387213409e-71,"7","TMIGD2"
"CD40LG",6.11079551310583e-53,0.782316723737902,0.312,0.141,1.60713921994683e-48,"7","CD40LG"
"LGALS31",2.15456672213199e-62,0.77504689001955,0.505,0.278,5.66651047920714e-58,"7","LGALS3"
"RGS11",1.61438126984771e-24,0.747747254754113,0.728,0.66,4.24582273969949e-20,"7","RGS1"
"MT-RNR21",1.68239327131612e-16,0.731604490118137,0.416,0.318,4.4246943035614e-12,"7","MT-RNR2"
"DNAJA11",6.74635166232714e-40,0.730702932190758,0.594,0.423,1.77429048719204e-35,"7","DNAJA1"
"ISG15",6.43960696597502e-261,3.30751545606961,0.942,0.384,1.69361663205143e-256,"8","ISG15"
"IFI61",0,3.15359782555618,0.832,0.168,0,"8","IFI6"
"MX1",0,2.29238260539678,0.659,0.078,0,"8","MX1"
"LY6E",1.08904745883424e-212,2.20710225583074,0.938,0.411,2.86419481673406e-208,"8","LY6E"
"IFI44L",0,2.1554021585822,0.619,0.054,0,"8","IFI44L"
"IFIT3",0,2.02244823124817,0.384,0.013,0,"8","IFIT3"
"OAS1",0,1.83481098502189,0.475,0.042,0,"8","OAS1"
"IFIT1",0,1.82987032323455,0.384,0.009,0,"8","IFIT1"
"ISG201",1.16107469004935e-140,1.82508945814544,0.887,0.492,3.05362643482979e-136,"8","ISG20"
"EPSTI11",6.73099892490781e-179,1.67570617901816,0.571,0.123,1.77025271725075e-174,"8","EPSTI1"
"OASL",0,1.56122984673126,0.365,0.026,0,"8","OASL"
"MT2A1",1.37265979608504e-69,1.55268103244606,0.624,0.28,3.61009526370365e-65,"8","MT2A"
"BST2",1.53980792458869e-94,1.46151320124922,0.626,0.231,4.04969484166826e-90,"8","BST2"
"IFI35",1.19903761018392e-128,1.43791648244426,0.458,0.102,3.15346891478372e-124,"8","IFI35"
"IFITM1",2.12400860955546e-103,1.41930459987107,0.566,0.177,5.58614264313087e-99,"8","IFITM1"
"EIF2AK2",2.4777209261433e-213,1.40833473323372,0.463,0.068,6.51640603575687e-209,"8","EIF2AK2"
"IFI44",3.50451109389226e-176,1.37608376749261,0.434,0.07,9.21686417693664e-172,"8","IFI44"
"XAF1",3.65477588810237e-215,1.36161119649259,0.42,0.055,9.61206058570924e-211,"8","XAF1"
"SAMD9L",3.35345688519743e-154,1.33296045920679,0.372,0.059,8.81959160806924e-150,"8","SAMD9L"
"RSAD2",0,1.31467116483056,0.273,0.009,0,"8","RSAD2"
