"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PSAP",8.55056879803104e-291,0.734103017330643,0.997,0.94,2.24879959388216e-286,"2","PSAP"
"IGHA2",2.56190299427336e-285,0.598060529995688,0.528,0.157,6.73780487493895e-281,"2","IGHA2"
"C1orf54",7.90977024577878e-278,0.700936094290017,0.686,0.27,2.08026957463982e-273,"2","C1orf54"
"IL18BP",1.4077956325187e-277,0.559936914008868,0.43,0.112,3.70250251352417e-273,"2","IL18BP"
"ARL4C",6.11533105221745e-275,0.723000127096551,0.767,0.33,1.60833206673319e-270,"2","ARL4C"
"SGPL1",3.19269882758033e-269,0.642029725989178,0.583,0.207,8.39679791653627e-265,"2","SGPL1"
"ACP5",2.56373436168828e-268,0.842544821556828,0.895,0.507,6.74262137124017e-264,"2","ACP5"
"SIK1",3.02348190720327e-264,0.573299450628906,0.282,0.049,7.95175741594459e-260,"2","SIK1"
"GATM",1.81584696030951e-255,0.517276372174089,0.477,0.14,4.77567750561402e-251,"2","GATM"
"ITGB7",1.05761581024268e-254,0.512354165468226,0.383,0.097,2.78152958093826e-250,"2","ITGB7"
"C1QC",1.54836741521598e-250,0.727142615520096,0.976,0.564,4.07220630201804e-246,"2","C1QC"
"S100B",4.94680777816369e-250,0.79306394974292,0.356,0.086,1.30101044565705e-245,"2","S100B"
"VOPP1",1.76010084985056e-248,0.655173131591523,0.681,0.294,4.62906523510696e-244,"2","VOPP1"
"A2M",1.65274669046211e-245,0.777947421694332,0.744,0.338,4.34672379591535e-241,"2","A2M"
"CD209",3.69708337658687e-245,0.602433137108889,0.492,0.158,9.72332928042346e-241,"2","CD209"
"ENPP2",1.60039056213723e-241,0.632241325418095,0.384,0.103,4.20902717842091e-237,"2","ENPP2"
"ADAP2",7.29614467839323e-241,0.65120934868996,0.657,0.276,1.91888605041742e-236,"2","ADAP2"
"PTMS",4.3141018620421e-236,0.660125070078579,0.747,0.348,1.13460878971707e-231,"2","PTMS"
"ABI3",1.30604741818381e-234,0.58422108878768,0.596,0.237,3.43490470982341e-230,"2","ABI3"
"MMP121",1.31461926654311e-232,0.698376861193174,0.532,0.188,3.45744867100838e-228,"2","MMP12"
"RGS11",4.37784729619579e-230,0.774188979993606,0.944,0.576,1.15137383889949e-225,"2","RGS1"
"ZNF331",1.14647207959721e-227,0.77479982418412,0.668,0.306,3.01522156934066e-223,"2","ZNF331"
"C1QB",3.73895716842771e-223,0.695441108497336,0.981,0.584,9.83345735296487e-219,"2","C1QB"
"HLA-DPB1",3.24295967309494e-219,0.66131719442749,0.993,0.878,8.52898394023968e-215,"2","HLA-DPB1"
"DNPH1",6.56891767266377e-218,0.558546963380017,0.672,0.301,1.72762534791057e-213,"2","DNPH1"
"AMICA1",4.56696602791517e-217,0.507136279643406,0.262,0.05,1.20111206534169e-212,"2","AMICA1"
"HLA-DQA1",6.71069124494962e-214,0.813348097465315,0.973,0.712,1.76491179742175e-209,"2","HLA-DQA1"
"RB1",1.01282586507739e-213,0.543196534188372,0.692,0.308,2.66373202515355e-209,"2","RB1"
"YWHAH",1.56336524151818e-212,0.825410511414008,0.852,0.516,4.11165058519283e-208,"2","YWHAH"
"HINT1",2.10765657980163e-212,0.676464185875551,0.928,0.692,5.54313680487829e-208,"2","HINT1"
"DAPK1",2.87851930684522e-208,0.507750661018113,0.505,0.186,7.57050577700294e-204,"2","DAPK1"
"CD74",3.48363459132844e-205,0.650228016567231,1,0.957,9.1619589751938e-201,"2","CD74"
"GM2A1",4.82934405667638e-203,0.617651658186831,0.699,0.32,1.27011748690589e-198,"2","GM2A"
"GCLC",1.24284599196783e-198,0.517631792122952,0.325,0.089,3.26868495887538e-194,"2","GCLC"
"CXCL14",1.14081217071561e-196,0.511242981731543,0.273,0.061,3.00033600898206e-192,"2","CXCL14"
"ADORA3",8.41641426643485e-193,0.585764414352593,0.406,0.133,2.21351695207236e-188,"2","ADORA3"
"UCP2",7.64455706612997e-190,0.647614558257959,0.8,0.463,2.01051850839218e-185,"2","UCP2"
"CCDC85B",8.36509048621361e-188,0.528179880940191,0.679,0.322,2.20001879787418e-183,"2","CCDC85B"
"ATOX1",2.16038622718001e-187,0.685487071116772,0.917,0.626,5.68181577748343e-183,"2","ATOX1"
"HES1",5.29011481193789e-187,0.664116968675887,0.515,0.204,1.39130019553967e-182,"2","HES1"
"RGS10",1.25444235176932e-186,0.548296777960053,0.919,0.642,3.2991833851533e-182,"2","RGS10"
"HIST1H4C",1.68626692029759e-183,0.838472667589181,0.396,0.133,4.43488200038267e-179,"2","HIST1H4C"
"STMN1",2.17513515162124e-183,0.726991827390573,0.582,0.252,5.72060544876386e-179,"2","STMN1"
"LGMN",4.67643135618297e-183,0.713071746484998,0.87,0.519,1.22990144667612e-178,"2","LGMN"
"BRI3",2.30556792966653e-181,0.774274325466359,0.822,0.507,6.06364365502296e-177,"2","BRI3"
"IGSF6",1.61199997460474e-180,0.639481544047413,0.807,0.47,4.23955993321047e-176,"2","IGSF6"
"MZB1",3.4225645310888e-177,0.516383279704455,0.223,0.047,9.00134471676353e-173,"2","MZB1"
"IDH2",2.09834107884966e-175,0.527436907487476,0.582,0.264,5.51863703737461e-171,"2","IDH2"
"CD4",3.42017049242661e-175,0.54645721060291,0.769,0.405,8.995048395082e-171,"2","CD4"
"NENF",1.8943398185611e-174,0.525113622187547,0.704,0.355,4.9821137228157e-170,"2","NENF"
"HLA-DMB",7.55486272445309e-174,0.623796770295101,0.892,0.564,1.98692889653116e-169,"2","HLA-DMB"
"CTSZ1",2.37012454812276e-172,0.571039113666247,0.962,0.678,6.23342756156285e-168,"2","CTSZ"
"CTSD1",1.08371758471162e-170,0.532565417489216,0.993,0.809,2.85017724779156e-166,"2","CTSD"
"COTL1",8.57776985308991e-168,0.623945140465056,0.931,0.71,2.25595347136265e-163,"2","COTL1"
"RPS2",2.58635956245621e-164,0.514672482282574,0.993,0.983,6.80212564925984e-160,"2","RPS2"
"HN1",9.26771253875568e-164,0.552689455414804,0.801,0.464,2.43740839769274e-159,"2","HN1"
"HLA-DRB5",8.88917853646684e-159,0.790031838113001,0.811,0.551,2.33785395509078e-154,"2","HLA-DRB5"
"RPS4Y1",5.66371494276534e-157,0.589123539608278,0.499,0.209,1.48955702994728e-152,"2","RPS4Y1"
"SDS",1.51715012724623e-153,0.541699403007379,0.581,0.268,3.9901048346576e-149,"2","SDS"
"IGHM",3.71846634733201e-144,0.833253427548704,0.3,0.1,9.77956649348319e-140,"2","IGHM"
"CTSC",3.62490346160313e-140,0.544145188233915,0.941,0.67,9.53349610401623e-136,"2","CTSC"
"MS4A6A",6.78496384907873e-139,0.50354568940872,0.942,0.667,1.78444549230771e-134,"2","MS4A6A"
"HLA-DPA1",1.86052662540116e-138,0.528479822110738,0.991,0.868,4.89318502480506e-134,"2","HLA-DPA1"
"PLD31",2.71484047073973e-129,0.504870517446412,0.806,0.481,7.14003043804549e-125,"2","PLD3"
"LMNA",1.38947295245413e-127,0.513684542069103,0.797,0.496,3.65431386495436e-123,"2","LMNA"
"SLC25A5",1.03827643718576e-126,0.542169940880394,0.865,0.62,2.73066702979855e-122,"2","SLC25A5"
"OTOA",2.07330977666155e-126,0.501396534091714,0.403,0.169,5.45280471261988e-122,"2","OTOA"
"LYZ",1.13881531022858e-123,0.593410740265218,0.991,0.899,2.99508426590117e-119,"2","LYZ"
"KIAA0101",1.78766444296438e-119,0.52252466020649,0.173,0.041,4.70155748499633e-115,"2","KIAA0101"
"IGLC3",9.11175204965391e-117,0.874523959945931,0.523,0.263,2.39639078905898e-112,"2","IGLC3"
"STAT1",5.77769176284507e-110,0.529109792346935,0.642,0.369,1.51953293362825e-105,"2","STAT1"
"TMEM176B",7.27177984935807e-108,0.533342691189697,0.846,0.571,1.91247810038117e-103,"2","TMEM176B"
"MT1G",1.30460359640438e-106,0.738228334474343,0.35,0.15,3.43110745854353e-102,"2","MT1G"
"MT1H",3.30723625000718e-89,0.656808189877159,0.186,0.058,8.69803133751888e-85,"2","MT1H"
"HLA-DQB1",2.22535942534773e-83,0.530747414091095,0.929,0.753,5.85269528866452e-79,"2","HLA-DQB1"
"MMP91",1.38108474922924e-76,0.521466384569631,0.492,0.278,3.6322528904729e-72,"2","MMP9"
"HMGN2",5.86107441655064e-75,0.544855643223257,0.788,0.56,1.54146257155282e-70,"2","HMGN2"
"CXCL9",1.50141406216013e-72,0.653747381979922,0.2,0.074,3.94871898348114e-68,"2","CXCL9"
"MT1X",6.77004922378609e-38,0.544349023905344,0.508,0.345,1.78052294585574e-33,"2","MT1X"
"LYVE1",0,3.0376783122574,0.551,0.017,0,"3","LYVE1"
"F13A1",0,2.85769153881696,0.807,0.157,0,"3","F13A1"
"FOLR2",0,2.49011638835133,0.824,0.215,0,"3","FOLR2"
"RNASE1",0,2.42157617004493,0.877,0.424,0,"3","RNASE1"
"SEPP11",0,2.31724887188662,0.976,0.338,0,"3","SEPP1"
"PDK4",0,2.03827802841122,0.498,0.141,0,"3","PDK4"
"PLTP",0,1.96487770328846,0.629,0.27,0,"3","PLTP"
"STAB1",0,1.78146267869847,0.811,0.373,0,"3","STAB1"
"MAF",0,1.76935547320625,0.703,0.301,0,"3","MAF"
"DAB2",0,1.67675511755736,0.821,0.456,0,"3","DAB2"
"MS4A4A",0,1.57972464416542,0.787,0.468,0,"3","MS4A4A"
"C1QA",0,1.43451319959165,0.998,0.632,0,"3","C1QA"
"SLC40A11",0,1.42346643444763,0.749,0.312,0,"3","SLC40A1"
"CST3",0,1.38501287812076,0.998,0.929,0,"3","CST3"
"LILRB5",0,1.36494259985758,0.441,0.116,0,"3","LILRB5"
"LTC4S",0,1.2693083521067,0.388,0.064,0,"3","LTC4S"
"C1QB1",0,1.20405739459093,0.985,0.598,0,"3","C1QB"
"MS4A6A1",0,1.13283647921958,0.942,0.677,0,"3","MS4A6A"
"MAMDC2",0,1.10021523806096,0.244,0.008,0,"3","MAMDC2"
"P2RY14",0,0.898557921967432,0.207,0.012,0,"3","P2RY14"
"C1QC1",1.4099091823303e-307,1.13246762955187,0.96,0.582,3.70806114952869e-303,"3","C1QC"
"EGFL7",1.09079226749749e-306,1.0847660200272,0.249,0.029,2.8687836635184e-302,"3","EGFL7"
"MRC1",2.0179454243184e-274,1.55372032755353,0.639,0.298,5.30719646595739e-270,"3","MRC1"
"CFD",2.79600632704078e-266,1.67206875914195,0.792,0.527,7.35349664011726e-262,"3","CFD"
"IGHA11",9.26099205989897e-256,1.26555656865871,0.804,0.474,2.43564091175343e-251,"3","IGHA1"
"GPR34",3.93036331414873e-250,1.44363074546294,0.571,0.248,1.03368555162112e-245,"3","GPR34"
"ITM2B",6.14812897087268e-250,0.87070234915089,0.972,0.884,1.61695791933951e-245,"3","ITM2B"
"VSIG4",2.29719025589168e-248,1.36277353310019,0.649,0.327,6.04161037299513e-244,"3","VSIG4"
"LGMN1",4.90675088353981e-237,1.27168426660926,0.836,0.537,1.29047548237097e-232,"3","LGMN"
"FCGRT",1.26886494461449e-232,1.01871162174564,0.884,0.737,3.33711480433611e-228,"3","FCGRT"
"SESN1",1.61813477307631e-227,0.944530273775435,0.278,0.056,4.25569445319069e-223,"3","SESN1"
"FOS",2.98187019784619e-225,1.02958654242248,0.943,0.756,7.84231862033548e-221,"3","FOS"
"HPGDS",2.43925306969629e-223,0.848417549641865,0.235,0.038,6.41523557330125e-219,"3","HPGDS"
"MT-ND3",3.26631945262123e-214,0.925169484668078,0.95,0.93,8.59042016039383e-210,"3","MT-ND3"
"MS4A7",2.94912293751746e-211,1.03175551804244,0.864,0.664,7.75619332567092e-207,"3","MS4A7"
"BLVRB",3.06525142319095e-209,1.30714754045376,0.752,0.539,8.06161124299219e-205,"3","BLVRB"
"GYPC",1.78587701340889e-198,1.51306879832982,0.572,0.309,4.69685654526539e-194,"3","GYPC"
"CD163",5.90578065019915e-195,1.07176380382412,0.702,0.42,1.55322031100238e-190,"3","CD163"
"ABCA6",2.50596151117305e-193,0.538761340094322,0.117,0.007,6.59067877438513e-189,"3","ABCA6"
"CALM2",2.58066339982506e-186,0.922087589300638,0.917,0.802,6.7871447415399e-182,"3","CALM2"
"TPT1",1.96880473410485e-184,0.670409483366708,0.998,0.993,5.17795645069575e-180,"3","TPT1"
"MEF2C",1.72490941955093e-179,1.14787252421848,0.535,0.261,4.53651177341894e-175,"3","MEF2C"
"A2M1",1.39595937373597e-178,1.05974966455843,0.652,0.367,3.67137315292559e-174,"3","A2M"
"RPS23",1.03467355159942e-175,0.603277051763568,0.985,0.967,2.72119144070648e-171,"3","RPS23"
"EMB",1.2169996726301e-175,1.17390621212876,0.405,0.158,3.20070913901717e-171,"3","EMB"
"WWP1",2.32803020150826e-175,1.00538283306689,0.33,0.104,6.12271942996671e-171,"3","WWP1"
"COLEC12",1.83801728592777e-173,0.920696211168892,0.274,0.069,4.83398546199003e-169,"3","COLEC12"
"MT-ND2",2.46265088558586e-172,0.694256163544087,0.988,0.977,6.47677182909081e-168,"3","MT-ND2"
"CSF1R",4.28568136809564e-171,1.11168360643377,0.666,0.455,1.12713419980915e-166,"3","CSF1R"
"MAN1A1",2.43062408193159e-169,1.34615704503323,0.364,0.133,6.39254133548007e-165,"3","MAN1A1"
"HERPUD1",5.15695926614857e-166,1.07378310412956,0.761,0.572,1.35628028699707e-161,"3","HERPUD1"
"TXNIP",6.23050093552856e-165,1.34121380240413,0.7,0.453,1.63862174604401e-160,"3","TXNIP"
"CLEC10A",2.979977049057e-163,1.07540726613788,0.445,0.183,7.83733963901992e-159,"3","CLEC10A"
"TSC22D3",3.55721362071777e-160,1.11004438709584,0.725,0.529,9.35547182248773e-156,"3","TSC22D3"
"KCTD12",6.84032674725076e-152,0.995048996250941,0.703,0.493,1.79900593452695e-147,"3","KCTD12"
"MT-ND1",4.04102572046822e-151,0.581039766785531,0.992,0.971,1.06278976448314e-146,"3","MT-ND1"
"RGL1",3.17626054658089e-148,1.0418192989585,0.357,0.139,8.35356523750775e-144,"3","RGL1"
"IGF11",6.71586577005923e-143,0.879773018998767,0.372,0.136,1.76627269752558e-138,"3","IGF1"
"RPL34",1.26548146873267e-140,0.518725723444777,0.989,0.982,3.32821626276692e-136,"3","RPL34"
"RPS27A",7.15010295811623e-140,0.506919072203983,0.991,0.98,1.88047707798457e-135,"3","RPS27A"
"RPL38",8.49839655230494e-138,0.594745180161268,0.955,0.93,2.2350782932562e-133,"3","RPL38"
"CXCL12",7.35998971896664e-135,0.782495520388583,0.267,0.08,1.93567729608823e-130,"3","CXCL12"
"RPL22",2.95372300023197e-129,0.570154946707668,0.939,0.909,7.76829149061007e-125,"3","RPL22"
"JCHAIN",5.56078578880395e-129,1.1610467893751,0.383,0.165,1.46248666245544e-124,"3","JCHAIN"
"RPL31",5.64728847097022e-127,0.56313668418549,0.946,0.925,1.48523686786517e-122,"3","RPL31"
"GAS6",1.31370644779342e-123,0.921408705488533,0.335,0.137,3.4550479576967e-119,"3","GAS6"
"MT-CYB",8.12521880307038e-123,0.52747446038518,0.996,0.972,2.13693254520751e-118,"3","MT-CYB"
"GATM1",1.7621595440355e-118,0.869190848833177,0.376,0.168,4.63447960081337e-114,"3","GATM"
"RPL37A",1.07424197964655e-117,0.524486058337824,0.975,0.955,2.82525640647043e-113,"3","RPL37A"
"SLCO2B11",4.65685389400731e-115,0.902811036270428,0.558,0.353,1.22475257412392e-110,"3","SLCO2B1"
"RPL23",8.60306759042409e-113,0.565032703911375,0.938,0.923,2.26260677628154e-108,"3","RPL23"
"CD14",4.7692565264876e-112,0.786334734496954,0.84,0.71,1.25431446646624e-107,"3","CD14"
"FGL21",1.20675914371609e-110,0.840912372285093,0.727,0.528,3.17377654797332e-106,"3","FGL2"
"RPL5",5.91576361804277e-110,0.600097661606461,0.894,0.848,1.55584583154525e-105,"3","RPL5"
"FRMD4B",1.5085036124654e-107,0.902206012803175,0.426,0.23,3.967364500784e-103,"3","FRMD4B"
"PDGFC",8.56465065134761e-106,0.678815779510298,0.204,0.06,2.25250312130442e-101,"3","PDGFC"
"ITSN1",5.45181026170474e-105,0.641792907120458,0.202,0.059,1.43382609882835e-100,"3","ITSN1"
"MAFB",6.7766970591469e-105,0.911886733764645,0.695,0.53,1.78227132655564e-100,"3","MAFB"
"MGP",6.11598645352024e-102,0.953393433273361,0.267,0.101,1.60850443727582e-97,"3","MGP"
"CD2091",1.18321581429179e-98,0.870631318179711,0.377,0.187,3.11185759158742e-94,"3","CD209"
"RBPJ",1.02944683748112e-95,0.992666103168021,0.567,0.412,2.70744518257535e-91,"3","RBPJ"
"PLA2G16",1.08484218210573e-95,0.698438925368139,0.315,0.138,2.85313493893808e-91,"3","PLA2G16"
"RPL36A",5.55023379927306e-90,0.681971777093516,0.814,0.747,1.45971148920881e-85,"3","RPL36A"
"TOMM7",9.24011797820556e-89,0.562565352880339,0.844,0.785,2.43015102826806e-84,"3","TOMM7"
"HLA-DPA11",3.62952399550571e-86,0.677774819304767,0.953,0.878,9.54564810818003e-82,"3","HLA-DPA1"
"RPS21",9.48704293658531e-84,0.503906697839823,0.922,0.894,2.49509229232194e-79,"3","RPS21"
"AHNAK",1.64582663693657e-83,0.889657005913545,0.548,0.387,4.32852405514318e-79,"3","AHNAK"
"MTSS1",2.19885993585253e-81,0.669339109858545,0.259,0.107,5.78300163129215e-77,"3","MTSS1"
"FCGR2B",3.14545905395524e-81,0.946701718419532,0.455,0.282,8.27255731190228e-77,"3","FCGR2B"
"HLA-DMA",1.10313781893274e-80,0.590083914466925,0.843,0.74,2.90125246379311e-76,"3","HLA-DMA"
"SNX6",2.3967330363343e-80,0.837694527710685,0.519,0.371,6.3034078855592e-76,"3","SNX6"
"RNASE6",2.88232655428384e-79,0.662090647814894,0.665,0.52,7.58051883776651e-75,"3","RNASE6"
"AP2A2",6.66166349300845e-79,0.720298286181126,0.353,0.19,1.75201749866122e-74,"3","AP2A2"
"HLA-DRB1",4.12271854969395e-78,0.622246244579487,0.963,0.915,1.08427497856951e-73,"3","HLA-DRB1"
"CEBPD",1.98115735237144e-75,0.755893655624536,0.571,0.409,5.21044383673689e-71,"3","CEBPD"
"KLF2",1.36013978141792e-74,0.882043274239552,0.408,0.236,3.57716762512913e-70,"3","KLF2"
"IFITM2",6.25206303145305e-74,0.601633457819167,0.619,0.463,1.64429257727215e-69,"3","IFITM2"
"CTSC1",7.54340925111615e-73,0.649026812074645,0.818,0.698,1.98391663304355e-68,"3","CTSC"
"TSPAN4",5.67348107453473e-70,0.814344634909384,0.458,0.307,1.49212552260264e-65,"3","TSPAN4"
"KLF9",3.82152304277681e-69,0.674202357976984,0.259,0.119,1.0050605602503e-64,"3","KLF9"
"IFI16",3.0544044372815e-68,0.777348952857016,0.518,0.376,8.03308367005036e-64,"3","IFI16"
"JUNB",9.74577220310726e-68,0.663774200232342,0.834,0.739,2.56313808941721e-63,"3","JUNB"
"ALDH1A1",1.09856370719874e-67,0.727112476057654,0.318,0.166,2.88922254993268e-63,"3","ALDH1A1"
"CD302",4.71481196360554e-67,0.727089916384232,0.406,0.258,1.23999554642826e-62,"3","CD302"
"FOSB",7.7434965596042e-67,0.839748618135479,0.767,0.681,2.0365395951759e-62,"3","FOSB"
"SGMS1",2.63829503152402e-66,0.509641282513018,0.215,0.088,6.93871593290818e-62,"3","SGMS1"
"SIGLEC1",2.15025524072812e-60,0.635075179380817,0.275,0.14,5.65517128311497e-56,"3","SIGLEC1"
"GLTSCR2",2.57424538806932e-59,0.656926845050283,0.615,0.515,6.77026537062232e-55,"3","GLTSCR2"
"NCF4",3.44113920888276e-56,0.627241993037408,0.456,0.323,9.05019611936165e-52,"3","NCF4"
"HCST",3.73605724403725e-56,0.738033497761052,0.723,0.676,9.82583055181797e-52,"3","HCST"
"CCL131",8.45067594013593e-56,0.932764328028089,0.231,0.104,2.22252777225575e-51,"3","CCL13"
"FILIP1L",2.59612968193849e-55,0.508663389601129,0.185,0.076,6.82782106349824e-51,"3","FILIP1L"
"RGS101",4.45016475674221e-55,0.559480310915166,0.739,0.679,1.1703933310232e-50,"3","RGS10"
"WLS",5.62028539895954e-55,0.513605811385193,0.189,0.079,1.47813505992636e-50,"3","WLS"
"NISCH",1.99582897614928e-53,0.625025819601359,0.248,0.126,5.2490302072726e-49,"3","NISCH"
"ZFP36L2",4.86254420044604e-53,0.648583316029516,0.606,0.487,1.27884912471731e-48,"3","ZFP36L2"
"LPAR6",5.52749709840479e-52,0.659129415226073,0.366,0.233,1.45373173688046e-47,"3","LPAR6"
