"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CCL5",0,2.16411168803302,0.618,0.19,0,"0","CCL5"
"ANXA1",0,0.999161613713488,0.803,0.598,0,"0","ANXA1"
"IL32",0,0.704605282237171,0.902,0.744,0,"0","IL32"
"S100A4",0,0.643580601896232,0.911,0.69,0,"0","S100A4"
"H3F3B",1.20653198272415e-267,0.549225283741209,0.962,0.925,3.17317911456452e-263,"0","H3F3B"
"ID2",5.74474391424355e-251,0.770764843322402,0.597,0.377,1.51086764944605e-246,"0","ID2"
"CST7",1.58982180114811e-241,0.882434924206435,0.345,0.149,4.18123133701954e-237,"0","CST7"
"ZFP36",7.78556604348755e-228,0.73004380318874,0.749,0.601,2.04760386943723e-223,"0","ZFP36"
"KLRB1",8.78727496521061e-221,0.816716847296979,0.632,0.423,2.31105331585039e-216,"0","KLRB1"
"SH3BGRL3",1.52827864666031e-209,0.52158764256028,0.875,0.784,4.01937284071662e-205,"0","SH3BGRL3"
"RGCC",5.8918805054349e-199,0.967208759926886,0.645,0.499,1.54956457292938e-194,"0","RGCC"
"LMNA",1.09414238797485e-189,1.08920353128684,0.415,0.24,2.87759448037386e-185,"0","LMNA"
"MCL1",5.77646985824621e-185,0.670035089133655,0.632,0.472,1.51921157271875e-180,"0","MCL1"
"UBC",3.3361624673869e-174,0.506349135847848,0.861,0.799,8.77410728922755e-170,"0","UBC"
"DUSP2",4.36930104352451e-151,0.859918648513066,0.482,0.328,1.14912617444695e-146,"0","DUSP2"
"VIM",1.39314696340727e-140,0.561497743494753,0.774,0.687,3.66397651376112e-136,"0","VIM"
"GZMA",2.05426473828246e-134,0.855760599836195,0.193,0.077,5.40271626168288e-130,"0","GZMA"
"HOPX",4.30927785772328e-134,0.724594392096869,0.196,0.078,1.13334007658122e-129,"0","HOPX"
"RGS2",6.31076775447495e-133,0.714707621147955,0.429,0.276,1.65973191942691e-128,"0","RGS2"
"TNFAIP3",4.14880444487443e-125,0.589599605726892,0.602,0.483,1.09113556900197e-120,"0","TNFAIP3"
"KLF6",8.90004151837953e-120,0.519389654447964,0.761,0.659,2.34071091933382e-115,"0","KLF6"
"PHLDA1",7.96006510737203e-119,0.700497902051466,0.271,0.141,2.09349712323884e-114,"0","PHLDA1"
"FOSB",1.13617943589188e-114,0.607427361005698,0.562,0.443,2.98815191639563e-110,"0","FOSB"
"MYADM",1.12210295997995e-105,0.620095969419186,0.38,0.249,2.95113078474728e-101,"0","MYADM"
"CD99",1.16209260316359e-93,0.507133587236676,0.494,0.376,3.05630354632023e-89,"0","CD99"
"SAMSN1",1.66063828465397e-82,0.538431047313197,0.428,0.318,4.36747868863994e-78,"0","SAMSN1"
